"ID","Description","p.adjust","Count"
"GO:0071216","cellular response to biotic stimulus",0.0079353133619338,51
"GO:0032387","negative regulation of intracellular transport",0.00796343837543126,15
"GO:0006260","DNA replication",0.00796343837543126,42
"GO:0071383","cellular response to steroid hormone stimulus",0.00796343837543126,36
"GO:0045664","regulation of neuron differentiation",0.00803876271588375,39
"GO:0010906","regulation of glucose metabolic process",0.00817939209167403,24
"GO:0030225","macrophage differentiation",0.00817939209167403,16
"GO:0061045","negative regulation of wound healing",0.00817939209167403,16
"GO:0010810","regulation of cell-substrate adhesion",0.00817939209167403,38
"GO:1903825","organic acid transmembrane transport",0.008265602689263,29
"GO:0010830","regulation of myotube differentiation",0.0084056946198216,12
"GO:0032885","regulation of polysaccharide biosynthetic process",0.0084056946198216,12
"GO:1904738","vascular associated smooth muscle cell migration",0.0084056946198216,12
"GO:0070498","interleukin-1-mediated signaling pathway",0.00844206644487409,10
"GO:0034114","regulation of heterotypic cell-cell adhesion",0.00849612830896016,8
"GO:0007249","canonical NF-kappaB signal transduction",0.00853657028247073,47
"GO:0048661","positive regulation of smooth muscle cell proliferation",0.00853657028247073,23
"GO:0014041","regulation of neuron maturation",0.00853996471734286,7
"GO:0046822","regulation of nucleocytoplasmic transport",0.00853996471734286,26
"GO:0001558","regulation of cell growth",0.00856926349692601,61
"GO:0048144","fibroblast proliferation",0.00869433376083341,27
"GO:0001656","metanephros development",0.00875167693243424,20
"GO:0050953","sensory perception of light stimulus",0.008853568062388,29
"GO:0051250","negative regulation of lymphocyte activation",0.008853568062388,31
"GO:0006112","energy reserve metabolic process",0.00888580145663285,22
"GO:0010595","positive regulation of endothelial cell migration",0.00888580145663285,22
"GO:0035082","axoneme assembly",0.00888580145663285,22
"GO:0006636","unsaturated fatty acid biosynthetic process",0.00890597564063876,15
"GO:0043030","regulation of macrophage activation",0.00890597564063876,15
"GO:0045620","negative regulation of lymphocyte differentiation",0.00890597564063876,15
"GO:0042698","ovulation cycle",0.00911343619504171,18
"GO:0010907","positive regulation of glucose metabolic process",0.00912833954911578,16
"GO:0050819","negative regulation of coagulation",0.00912833954911578,13
"GO:0051180","vitamin transport",0.00912833954911578,13
"GO:0060412","ventricular septum morphogenesis",0.00912833954911578,13
"GO:0070232","regulation of T cell apoptotic process",0.00912833954911578,13
"GO:0071222","cellular response to lipopolysaccharide",0.00912833954911578,46
"GO:0001667","ameboidal-type cell migration",0.00955210817171069,43
"GO:0043122","regulation of canonical NF-kappaB signal transduction",0.00955210817171069,43
"GO:0060021","roof of mouth development",0.00960051405975101,20
"GO:0062012","regulation of small molecule metabolic process",0.00960169638718131,58
"GO:0001649","osteoblast differentiation",0.00967934461964381,38
"GO:0034113","heterotypic cell-cell adhesion",0.00974426672084464,14
"GO:0008306","associative learning",0.00974426672084464,25
"GO:0021987","cerebral cortex development",0.00974426672084464,25
"GO:0007612","learning",0.00974426672084464,34
"GO:0150077","regulation of neuroinflammatory response",0.0100929688160038,11
"GO:2000352","negative regulation of endothelial cell apoptotic process",0.0100929688160038,10
"GO:1902806","regulation of cell cycle G1/S phase transition",0.0100929688160038,31
"GO:0043254","regulation of protein-containing complex assembly",0.0101338970930122,63
"GO:0044282","small molecule catabolic process",0.0101394591121783,53
"GO:0002429","immune response-activating cell surface receptor signaling pathway",0.010153918967679,46
"GO:0048562","embryonic organ morphogenesis",0.0103015899646182,50
"GO:0009952","anterior/posterior pattern specification",0.0105174333978818,37
"GO:1902946","protein localization to early endosome",0.0106943443534855,6
"GO:0070254","mucus secretion",0.010749466979562,8
"GO:0070431","nucleotide-binding oligomerization domain containing 2 signaling pathway",0.010749466979562,8
"GO:0007189","adenylate cyclase-activating G protein-coupled receptor signaling pathway",0.0109171115849517,30
"GO:0033157","regulation of intracellular protein transport",0.0109171115849517,30
"GO:1905039","carboxylic acid transmembrane transport",0.0109358992209251,28
"GO:0002088","lens development in camera-type eye",0.0109400471386589,19
"GO:0098742","cell-cell adhesion via plasma-membrane adhesion molecules",0.0109400471386589,42
"GO:0048145","regulation of fibroblast proliferation",0.0109629159770051,23
"GO:0003205","cardiac chamber development",0.0113492718633558,33
"GO:0009994","oocyte differentiation",0.01163504890412,16
"GO:0042594","response to starvation",0.01163504890412,38
"GO:0015698","inorganic anion transport",0.0117714803007642,30
"GO:0007601","visual perception",0.0118490410638601,28
"GO:0072210","metanephric nephron development",0.0120153741101483,11
"GO:0090049","regulation of cell migration involved in sprouting angiogenesis",0.0120153741101483,11
"GO:0010563","negative regulation of phosphorus metabolic process",0.0120441964768256,23
"GO:0045936","negative regulation of phosphate metabolic process",0.0120441964768256,23
"GO:0034616","response to laminar fluid shear stress",0.0122497160112422,5
"GO:0036462","TRAIL-activated apoptotic signaling pathway",0.0122497160112422,5
"GO:0070837","dehydroascorbic acid transport",0.0122497160112422,5
"GO:0071375","cellular response to peptide hormone stimulus",0.0123180796529134,53
"GO:0030308","negative regulation of cell growth",0.0124740767380489,31
"GO:0006665","sphingolipid metabolic process",0.0127689734427836,27
"GO:0006029","proteoglycan metabolic process",0.012938662007623,20
"GO:0030168","platelet activation",0.012938662007623,20
"GO:0042551","neuron maturation",0.0130350684210547,15
"GO:0070059","intrinsic apoptotic signaling pathway in response to endoplasmic reticulum stress",0.0130350684210547,15
"GO:0008347","glial cell migration",0.0130350684210547,16
"GO:0050818","regulation of coagulation",0.0130350684210547,16
"GO:0003002","regionalization",0.0131330282482694,62
"GO:0033628","regulation of cell adhesion mediated by integrin",0.0132818894310968,12
"GO:0070873","regulation of glycogen metabolic process",0.0132818894310968,12
"GO:0002260","lymphocyte homeostasis",0.0134566462882192,19
"GO:0070555","response to interleukin-1",0.013463340853063,21
"GO:0010038","response to metal ion",0.0135168279297659,53
"GO:0044321","response to leptin",0.0135967728896828,8
"GO:0051412","response to corticosterone",0.0135967728896828,8
"GO:0048638","regulation of developmental growth",0.0135967728896828,55
"GO:0043271","negative regulation of monoatomic ion transport",0.0139235933420654,22
"GO:0002269","leukocyte activation involved in inflammatory response",0.014093259906107,13
"GO:0021795","cerebral cortex cell migration",0.014093259906107,13
"GO:0045581","negative regulation of T cell differentiation",0.014093259906107,13
"GO:0033077","T cell differentiation in thymus",0.0141248766348846,20
"GO:0042098","T cell proliferation",0.0141838253421168,37
"GO:0036294","cellular response to decreased oxygen levels",0.0141838253421168,31
"GO:0046634","regulation of alpha-beta T cell activation",0.0141838253421168,23
"GO:1901292","nucleoside phosphate catabolic process",0.0142746029120754,34
"GO:0008584","male gonad development",0.0142746029120754,30
"GO:0050728","negative regulation of inflammatory response",0.0142746029120754,30
"GO:0046883","regulation of hormone secretion",0.0142746029120754,50
"GO:0007140","male meiotic nuclear division",0.0142746029120754,14
"GO:0045599","negative regulation of fat cell differentiation",0.0142746029120754,14
"GO:0060324","face development",0.0142746029120754,14
"GO:1901607","alpha-amino acid biosynthetic process",0.0142746029120754,14
"GO:0006024","glycosaminoglycan biosynthetic process",0.0142746029120754,9
"GO:0060045","positive regulation of cardiac muscle cell proliferation",0.0142746029120754,9
"GO:1905562","regulation of vascular endothelial cell proliferation",0.0142746029120754,9
"GO:0005979","regulation of glycogen biosynthetic process",0.0142746029120754,10
"GO:0006026","aminoglycan catabolic process",0.0142746029120754,10
"GO:0010962","regulation of glucan biosynthetic process",0.0142746029120754,10
"GO:1904950","negative regulation of establishment of protein localization",0.0142867399688251,28
"GO:0140632","canonical inflammasome complex assembly",0.0142867399688251,15
"GO:2001238","positive regulation of extrinsic apoptotic signaling pathway",0.0142867399688251,15
"GO:0070227","lymphocyte apoptotic process",0.0142867399688251,21
"GO:0009743","response to carbohydrate",0.0142867399688251,43
"GO:0021859","pyramidal neuron differentiation",0.01440584799157,7
"GO:0030167","proteoglycan catabolic process",0.01440584799157,7
"GO:0042308","negative regulation of protein import into nucleus",0.01440584799157,7
"GO:1902236","negative regulation of endoplasmic reticulum stress-induced intrinsic apoptotic signaling pathway",0.01440584799157,7
"GO:2001212","regulation of vasculogenesis",0.0144286073660607,6
"GO:0046546","development of primary male sexual characteristics",0.0150344281716962,30
"GO:0001841","neural tube formation",0.0150603623661115,23
"GO:0043525","positive regulation of neuron apoptotic process",0.015079812971304,20
"GO:0015748","organophosphate ester transport",0.0151837110442612,29
"GO:0061041","regulation of wound healing",0.0152543155637516,24
"GO:0009185","ribonucleoside diphosphate metabolic process",0.0154190129153274,26
"GO:0006081","aldehyde metabolic process",0.0154190129153274,17
"GO:0008543","fibroblast growth factor receptor signaling pathway",0.0154190129153274,17
"GO:0048844","artery morphogenesis",0.0154190129153274,17
"GO:0006163","purine nucleotide metabolic process",0.0155487786348032,63
"GO:0071219","cellular response to molecule of bacterial origin",0.0156865779852948,46
"GO:0009166","nucleotide catabolic process",0.0157502346880355,31
"GO:0048146","positive regulation of fibroblast proliferation",0.0157649320175787,16
"GO:0071479","cellular response to ionizing radiation",0.0157649320175787,16
"GO:0002768","immune response-regulating cell surface receptor signaling pathway",0.0157804427274632,47
"GO:0030216","keratinocyte differentiation",0.0157804427274632,30
"GO:0010664","negative regulation of striated muscle cell apoptotic process",0.0157804427274632,11
"GO:0044786","cell cycle DNA replication",0.0157804427274632,11
"GO:0051385","response to mineralocorticoid",0.0157804427274632,11
"GO:1902175","regulation of oxidative stress-induced intrinsic apoptotic signaling pathway",0.0157804427274632,11
"GO:0022029","telencephalon cell migration",0.0157804427274632,15
"GO:0045776","negative regulation of blood pressure",0.0157804427274632,15
"GO:0048599","oocyte development",0.0157804427274632,15
"GO:0032956","regulation of actin cytoskeleton organization",0.016137455104154,51
"GO:0072009","nephron epithelium development",0.0162664349289142,24
"GO:0002221","pattern recognition receptor signaling pathway",0.0162664349289142,46
"GO:0051447","negative regulation of meiotic cell cycle",0.0162664349289142,8
"GO:0033273","response to vitamin",0.0162664349289142,18
"GO:0042129","regulation of T cell proliferation",0.0165955190287317,31
"GO:0072523","purine-containing compound catabolic process",0.0165955190287317,31
"GO:0035909","aorta morphogenesis",0.0165955190287317,10
"GO:0002218","activation of innate immune response",0.016868921368398,51
"GO:0010165","response to X-ray",0.016868921368398,9
"GO:0035767","endothelial cell chemotaxis",0.016868921368398,9
"GO:0030195","negative regulation of blood coagulation",0.0169463860986734,12
"GO:0033627","cell adhesion mediated by integrin",0.0172745187675968,16
"GO:0003279","cardiac septum development",0.0172745187675968,23
"GO:0001824","blastocyst development",0.0172745187675968,27
"GO:0008277","regulation of G protein-coupled receptor signaling pathway",0.0172745187675968,27
"GO:0072593","reactive oxygen species metabolic process",0.0172745187675968,38
"GO:0002762","negative regulation of myeloid leukocyte differentiation",0.0172745187675968,13
"GO:0007131","reciprocal meiotic recombination",0.0172745187675968,13
"GO:0034605","cellular response to heat",0.0172745187675968,13
